transaction_id,unique_product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,profit
359,P01011222002,1614,2017-11-10,1,Approved,1945.43,333.18,1612.25
360,P06942232011,2140,2017-04-26,1,Approved,1240.31,795.1,445.2099999999999
361,P01561222009,2589,2017-01-31,0,Approved,1292.84,13.44,1279.3999999999999
362,P00722122014,2920,2017-09-22,1,Approved,980.37,234.43,745.94
363,P07311222002,62,2017-08-14,1,Approved,1945.43,333.18,1612.25
364,P03251222002,1112,2017-09-13,0,Approved,642.7,211.37,431.33000000000004
365,P03951232007,1995,2017-05-03,1,Approved,1812.75,582.48,1230.27
366,P02841212016,1965,2017-08-22,0,Approved,1216.14,1082.36,133.7800000000002
367,P00000000,1614,2017-03-10,0,Approved,850.89,101.58,749.31
368,P02531322012,366,2017-01-24,1,Approved,2005.66,1203.4,802.26
369,P03251322013,2682,2017-07-29,0,Approved,1179.0,707.4,471.6
370,P07851232004,2993,2017-08-03,1,Approved,1765.3,709.48,1055.82
371,P04461222011,1887,2017-08-28,0,Approved,1769.64,108.76,1660.88
372,P05631222012,1692,2017-08-16,1,Approved,183.86,137.9,45.96000000000001
373,P00151222012,1927,2017-06-24,0,Approved,1403.5,954.82,448.67999999999995
374,P01541122005,2567,2017-03-07,0,Approved,958.74,748.9,209.84000000000003
375,P01764231993,3276,2017-07-05,1,Approved,1362.99,57.74,1305.25
376,P00011222012,1808,2017-02-09,0,Approved,478.16,298.72,179.44
377,P00722122004,2368,2017-10-17,0,Approved,980.37,234.43,745.94
378,P05331221997,470,2017-10-27,0,Approved,795.34,101.58,693.76
379,P02021212016,3270,2017-03-03,0,Approved,1775.81,1580.47,195.33999999999992
380,P00321232012,1683,2017-08-20,1,Approved,2091.47,388.92,1702.5499999999997
381,P01411331995,880,2017-09-18,1,Approved,1842.92,1105.75,737.1700000000001
382,P08314232015,309,2017-12-02,1,Approved,2083.94,675.03,1408.91
383,P03951232011,1698,2017-11-28,1,Approved,1812.75,582.48,1230.27
384,P06711231996,1434,2017-08-28,0,Approved,1071.23,380.74,690.49
385,P04022231993,2712,2017-05-14,0,Approved,1894.19,598.76,1295.43
386,P01311222005,892,2017-10-01,0,Approved,1163.89,589.27,574.6200000000001
387,P10042221991,832,2017-10-15,1,Approved,1036.59,206.35,830.2399999999999
388,P03521122010,1033,2017-05-03,1,Approved,1057.51,154.4,903.11
389,P01711321996,2834,2017-02-15,1,Approved,1024.66,614.8,409.8600000000001
390,P07941222007,3015,2017-01-04,0,Approved,1555.58,818.01,737.5699999999999
391,P08642331997,3484,2017-10-12,0,Approved,774.53,464.72,309.80999999999995
392,P00932222014,2775,2017-03-19,0,Approved,742.54,667.4,75.13999999999999
393,P05831222015,1208,2017-08-30,1,Approved,912.52,141.4,771.12
394,P05832221997,2109,2017-06-29,0,Approved,1280.28,829.51,450.77
395,P04311221999,3195,2017-10-12,1,Approved,1151.96,649.49,502.47
396,P08841222000,3366,2017-06-27,1,Approved,1198.46,381.1,817.36
397,P01561222009,2492,2017-02-27,0,Approved,1292.84,13.44,1279.3999999999999
398,P00631322003,389,2017-03-12,1,Approved,227.88,136.73,91.15
399,P08314232004,1306,2017-12-18,0,Approved,2083.94,675.03,1408.91
400,P00011222003,552,2017-07-24,1,Approved,71.49,53.62,17.869999999999997
401,P08252221991,3009,2017-05-05,0,Approved,1538.99,829.65,709.34
402,P08841221993,2925,2017-06-14,0,Approved,1198.46,381.1,817.36
403,P01421212003,140,2017-02-17,0,Approved,1386.84,1234.29,152.54999999999995
404,P06742222007,209,2017-09-14,1,Approved,544.05,376.84,167.20999999999998
405,P07661122014,225,2017-06-19,0,Approved,642.31,513.85,128.45999999999992
406,P00021322004,1595,2017-04-17,0,Approved,358.39,215.03,143.35999999999999
407,P00000000,2559,2017-06-14,1,Approved,710.59,612.88,97.71000000000004
408,P01811222004,769,2017-12-11,0,Approved,575.27,431.45,143.82
409,P02343112011,1282,2017-05-08,0,Approved,688.63,612.88,75.75
410,P08252222011,2377,2017-03-07,0,Approved,1538.99,829.65,709.34
411,P06211221993,3355,2017-12-30,0,Approved,478.16,298.72,179.44
412,P02021211993,2350,2017-05-11,1,Approved,1775.81,1580.47,195.33999999999992
413,P06051312014,720,2017-09-09,0,Approved,1977.36,1759.85,217.51
414,P06561221993,3249,2017-02-02,1,Approved,1807.45,778.69,1028.76
415,P07661121991,2939,2017-10-01,1,Approved,642.31,513.85,128.45999999999992
416,P01711322016,1035,2017-11-03,1,Approved,1024.66,614.8,409.8600000000001
417,P07311222002,492,2017-10-02,0,Approved,1945.43,333.18,1612.25
418,P03951232010,3100,2017-12-10,1,Approved,1812.75,582.48,1230.27
419,P03461222004,1586,2017-04-19,0,Approved,1231.15,161.6,1069.5500000000002
420,P09732222014,31,2017-05-25,1,Approved,742.54,667.4,75.13999999999999
421,P00941211991,887,2017-04-28,0,Approved,1216.14,1082.36,133.7800000000002
422,P01151321996,3356,2017-08-26,0,Approved,1274.93,764.96,509.97
423,P08252222016,2498,2017-09-15,1,Approved,1538.99,829.65,709.34
424,P09651232004,3415,2017-03-03,1,Approved,1635.3,993.66,641.64
425,P02812212014,2828,2017-09-06,0,Approved,1703.52,1516.13,187.38999999999987
426,P03951232010,3117,2017-04-24,1,Approved,1812.75,582.48,1230.27
427,P07021322014,2850,2017-11-19,0,Approved,495.72,297.43,198.29000000000002
428,P06211221998,2779,2017-11-30,1,Approved,478.16,298.72,179.44
429,P08422222004,683,2017-12-15,0,Approved,290.62,215.14,75.48000000000002
430,P02111231996,2342,2017-10-26,0,Approved,1071.23,380.74,690.49
431,P00722122004,3388,2017-02-12,0,Approved,980.37,234.43,745.94
432,P07941222003,1968,2017-06-19,1,Approved,1555.58,818.01,737.5699999999999
433,P03951232007,2923,2017-12-17,1,Approved,1812.75,582.48,1230.27
434,P06742222005,15,2017-03-10,0,Approved,544.05,376.84,167.20999999999998
435,P00411221998,2659,2017-07-22,1,Approved,1483.2,99.59,1383.6100000000001
436,P09662112002,3417,2017-09-26,1,Approved,1172.78,1043.77,129.01
437,P01311222008,1862,2017-08-27,1,Approved,1577.53,826.51,751.02
438,P07661122014,1670,2017-04-17,0,Approved,642.31,513.85,128.45999999999992
439,P03351212003,2126,2017-12-05,1,Approved,1311.44,1167.18,144.26
440,P05461222015,2702,2017-10-20,1,Approved,1292.84,13.44,1279.3999999999999
441,P09361222000,125,2017-02-25,1,Approved,1065.03,230.09,834.9399999999999
442,P06311222005,750,2017-04-24,1,Approved,1483.2,99.59,1383.6100000000001
443,P05232222015,359,2017-01-25,0,Approved,1280.28,829.51,450.77
444,P03351211997,2820,2017-09-10,0,Approved,1311.44,1167.18,144.26
445,P06561222015,850,2017-11-25,1,Approved,1807.45,778.69,1028.76
446,P05061212009,3072,2017-05-23,0,Approved,175.89,131.92,43.97
447,P00011222012,820,2017-06-23,0,Approved,71.49,53.62,17.869999999999997
448,P00451322004,919,2017-09-28,1,Approved,1129.13,677.48,451.6500000000001
449,P02661221993,1250,2017-03-31,0,Approved,1992.93,762.63,1230.3000000000002
450,P00523122007,1655,2017-05-01,0,Approved,574.64,459.71,114.93
451,P02942222016,1194,2017-12-02,1,Approved,543.39,407.54,135.84999999999997
452,P08021232012,234,2017-03-20,0,Approved,1469.44,596.55,872.8900000000001
453,P00932221993,724,2017-11-22,0,Approved,742.54,667.4,75.13999999999999
454,P00932221991,1976,2017-05-03,0,Approved,742.54,667.4,75.13999999999999
455,P02412232016,193,2017-08-16,1,Approved,1777.8,820.78,957.02
456,P08452222015,1588,2017-01-30,1,Approved,792.9,594.68,198.22000000000003
457,P10042221991,290,2017-10-10,0,Approved,1036.59,206.35,830.2399999999999
458,P00751212010,167,2017-03-25,0,Approved,1311.44,1167.18,144.26
459,P05131322012,2821,2017-04-29,1,Approved,2005.66,1203.4,802.26
460,P02111231996,1201,2017-08-07,0,Approved,1071.23,380.74,690.49
461,P04611122007,893,2017-07-09,0,Approved,1289.85,74.51,1215.34
462,P06211222012,2794,2017-09-05,1,Approved,478.16,298.72,179.44
463,P09662112002,3166,2017-07-14,1,Approved,1172.78,1043.77,129.01
464,P08141212004,1422,2017-10-13,0,Approved,586.45,521.94,64.50999999999999
465,P03151222006,3476,2017-04-17,0,Approved,230.91,173.18,57.72999999999999
466,P01311221997,505,2017-06-24,1,Approved,1577.53,826.51,751.02
467,P05911231993,1132,2017-10-15,0,Approved,1061.56,733.58,327.9799999999999
468,P05331221993,2363,2017-11-02,1,Approved,795.34,101.58,693.76
469,P01261222004,1816,2017-10-11,0,Approved,1231.15,161.6,1069.5500000000002
470,P01811221993,73,2017-04-30,0,Approved,575.27,431.45,143.82
471,P01811221999,647,2017-01-21,1,Approved,575.27,431.45,143.82
472,P00252112010,1304,2017-02-09,1,Approved,590.26,525.33,64.92999999999995
473,P02531321993,344,2017-11-11,0,Approved,2005.66,1203.4,802.26
474,P01811222013,1001,2017-10-07,1,Approved,575.27,431.45,143.82
475,P01641311994,2724,2017-08-10,0,Approved,1661.92,1479.11,182.81000000000017
476,P02164222003,1787,2017-08-19,1,Approved,1466.68,363.25,1103.43
477,P07311222006,367,2017-02-12,0,Approved,1945.43,333.18,1612.25
478,P09821322004,524,2017-01-18,1,Approved,358.39,215.03,143.35999999999999
479,P06952222015,479,2017-09-08,1,Approved,792.9,594.68,198.22000000000003
480,P05232222001,1782,2017-04-17,1,Approved,1280.28,829.51,450.77
481,P01641311994,361,2017-03-15,1,Approved,1661.92,1479.11,182.81000000000017
482,P01711321996,1135,2017-04-22,0,Approved,1024.66,614.8,409.8600000000001
483,P05911231993,1591,2017-02-15,1,Approved,1061.56,733.58,327.9799999999999
484,P00321232003,941,2017-05-04,1,Approved,2091.47,388.92,1702.5499999999997
485,P08731222002,804,2017-03-17,0,Approved,1636.9,44.71,1592.19
486,P02552222004,2729,2017-07-24,1,Approved,1538.99,829.65,709.34
487,P02721221994,223,2017-02-15,1,Approved,499.53,388.72,110.80999999999995
488,P01064221994,1571,2017-09-09,1,Approved,1466.68,363.25,1103.43
489,P08241322015,2747,2017-01-25,0,Approved,1148.64,689.18,459.46000000000015
490,P01151322007,506,2017-04-12,1,Approved,1274.93,764.96,509.97
491,P03251221994,2676,2017-12-10,1,Approved,642.7,211.37,431.33000000000004
492,P09041122005,547,2017-01-11,1,Approved,363.01,290.41,72.59999999999997
493,P04461222006,2623,2017-12-03,1,Approved,1769.64,108.76,1660.88
494,P09264232015,1509,2017-11-16,1,Approved,1890.39,260.14,1630.25
495,P02111231991,479,2017-08-09,1,Approved,1071.23,380.74,690.49
496,P00041122005,661,2017-11-08,0,Approved,363.01,290.41,72.59999999999997
497,P06211321993,1854,2017-12-30,1,Approved,1024.66,614.8,409.8600000000001
498,P07241222016,125,2017-05-29,0,Approved,360.4,270.3,90.09999999999997
499,P02261221993,1037,2017-07-19,0,Approved,60.34,45.26,15.080000000000005
500,P07941222003,1446,2017-02-02,1,Approved,1555.58,818.01,737.5699999999999
501,P02841211995,2810,2017-07-25,1,Approved,1216.14,1082.36,133.7800000000002
502,P07742232013,500,2017-06-13,1,Approved,1240.31,795.1,445.2099999999999
503,P08731222010,2468,2017-08-07,1,Approved,1636.9,44.71,1592.19
504,P00523122011,1785,2017-03-10,0,Approved,574.64,459.71,114.93
505,P06652112010,2560,2017-07-09,0,Approved,590.26,525.33,64.92999999999995
506,P06652111995,1853,2017-12-04,0,Approved,590.26,525.33,64.92999999999995
507,P07111331995,3468,2017-09-02,1,Approved,1842.92,1105.75,737.1700000000001
508,P09111221999,3389,2017-03-24,0,Approved,100.35,75.26,25.08999999999999
509,P01711322010,3015,2017-07-28,0,Approved,1024.66,614.8,409.8600000000001
510,P08561222015,3073,2017-04-23,1,Approved,752.64,205.36,547.28
511,P02412231991,683,2017-07-04,1,Approved,1777.8,820.78,957.02
512,P06211221993,1020,2017-10-02,1,Approved,478.16,298.72,179.44
513,P00022222012,1052,2017-11-29,0,Approved,533.51,400.13,133.38
514,P05764232012,1679,2017-01-02,1,Approved,1890.39,260.14,1630.25
515,P05331222011,3330,2017-11-18,0,Approved,795.34,101.58,693.76
516,P04311222011,1591,2017-05-03,0,Approved,1151.96,649.49,502.47
517,P07761222011,311,2017-01-01,1,Approved,1769.64,108.76,1660.88
518,P08422222004,1996,2017-11-25,0,Approved,290.62,215.14,75.48000000000002
519,P07742232015,997,2017-10-19,1,Approved,1240.31,795.1,445.2099999999999
520,P08841221998,1276,2017-09-21,0,Approved,1198.46,381.1,817.36
521,P09261212004,693,2017-02-18,0,Approved,1415.01,1259.36,155.6500000000001
522,P00751211992,3013,2017-01-26,0,Approved,1311.44,1167.18,144.26
523,P08422222004,2234,2017-01-07,1,Approved,290.62,215.14,75.48000000000002
524,P09931221991,1171,2017-02-10,1,Approved,1227.34,770.89,456.44999999999993
525,P03731122011,1849,2017-04-27,0,Approved,1793.43,248.82,1544.6100000000001
526,P02021212010,827,2017-04-02,1,Approved,1775.81,1580.47,195.33999999999992
527,P01421211993,1499,2017-08-27,1,Approved,1386.84,1234.29,152.54999999999995
528,P04232212011,2233,2017-05-04,1,Approved,1810.0,1610.9,199.0999999999999
529,P00631322003,103,2017-06-03,1,Approved,227.88,136.73,91.15
530,P06211221993,1202,2017-03-31,0,Approved,478.16,298.72,179.44
531,P02261221993,1494,2017-06-10,1,Approved,60.34,45.26,15.080000000000005
532,P07761222007,1559,2017-10-15,1,Approved,1769.64,108.76,1660.88
533,P05764231991,3381,2017-02-09,0,Approved,1890.39,260.14,1630.25
534,P01421212003,1517,2017-04-08,0,Approved,1386.84,1234.29,152.54999999999995
535,P03031221994,776,2017-10-28,1,Approved,1227.34,770.89,456.44999999999993
536,P03611122008,1018,2017-12-03,1,Approved,945.04,507.58,437.46
537,P00451321999,3280,2017-08-18,1,Approved,1129.13,677.48,451.6500000000001
538,P07461221997,1042,2017-03-23,0,Approved,1762.96,950.52,812.44
539,P03811222011,1312,2017-09-04,1,Approved,1577.53,826.51,751.02
540,P04031321993,682,2017-09-02,1,Approved,1458.17,874.9,583.2700000000001
541,P08034121997,1499,2017-04-13,1,Approved,1073.07,933.84,139.2299999999999
542,P09651232013,1555,2017-07-08,0,Approved,1635.3,993.66,641.64
543,P04522122004,246,2017-12-03,0,Approved,980.37,234.43,745.94
544,P00051222006,2734,2017-05-19,1,Approved,230.91,173.18,57.72999999999999
545,P04511221993,2336,2017-05-19,0,Approved,441.49,84.99,356.5
546,P07311222002,2391,2017-08-21,1,Approved,1945.43,333.18,1612.25
547,P09451232013,2139,2017-06-26,1,Approved,1635.3,993.66,641.64
548,P08964231993,867,2017-03-06,1,Approved,1362.99,57.74,1305.25
549,P00151222016,543,2017-01-25,0,Approved,1403.5,954.82,448.67999999999995
550,P07742232011,2839,2017-09-05,0,Approved,1240.31,795.1,445.2099999999999
551,P00031322003,3382,2017-10-15,1,Approved,227.88,136.73,91.15
552,P02111231993,333,2017-11-30,1,Approved,1071.23,380.74,690.49
553,P09662112002,2826,2017-10-22,0,Approved,1172.78,1043.77,129.01
554,P01251232004,1707,2017-01-31,0,Approved,1765.3,709.48,1055.82
555,P09011121995,1198,2017-05-08,1,Approved,945.04,507.58,437.46
556,P09111221994,359,2017-09-04,0,Approved,100.35,75.26,25.08999999999999
557,P05461222015,170,2017-01-16,1,Approved,1807.45,778.69,1028.76
558,P00021322015,3481,2017-02-22,0,Approved,495.72,297.43,198.29000000000002
559,P02021211991,3104,2017-03-21,0,Approved,1775.81,1580.47,195.33999999999992
560,P00751211992,695,2017-01-10,0,Approved,1311.44,1167.18,144.26
561,P06561222010,2298,2017-01-01,0,Approved,1807.45,778.69,1028.76
562,P05331222003,753,2017-09-23,0,Approved,795.34,101.58,693.76
563,P09711231991,3071,2017-04-05,0,Approved,202.62,151.96,50.66
564,P04511222012,1913,2017-11-18,1,Approved,441.49,84.99,356.5
565,P06561221992,2633,2017-09-23,0,Approved,1807.45,778.69,1028.76
566,P09041122005,178,2017-11-28,0,Approved,363.01,290.41,72.59999999999997
567,P01261221994,252,2017-03-09,0,Approved,1231.15,161.6,1069.5500000000002
568,P01064222005,1032,2017-08-04,1,Approved,1466.68,363.25,1103.43
569,P07662112002,1094,2017-05-08,0,Approved,1172.78,1043.77,129.01
570,P06831222010,1396,2017-12-21,1,Approved,1636.9,44.71,1592.19
571,P00211222005,1186,2017-08-20,0,Approved,71.49,53.62,17.869999999999997
572,P00411222005,2770,2017-01-27,1,Approved,1483.2,99.59,1383.6100000000001
573,P08964232000,2271,2017-07-06,0,Approved,1362.99,57.74,1305.25
574,P08964232016,2518,2017-01-25,1,Approved,1362.99,57.74,1305.25
575,P01841322015,3197,2017-06-26,1,Approved,1148.64,689.18,459.46000000000015
576,P06611222003,2538,2017-02-26,0,Approved,1163.89,589.27,574.6200000000001
577,P00151222011,149,2017-05-04,0,Approved,1403.5,954.82,448.67999999999995
578,P06311222005,1579,2017-10-13,1,Approved,1483.2,99.59,1383.6100000000001
579,P05131322009,1979,2017-05-31,1,Approved,2005.66,1203.4,802.26
580,P06652112010,1447,2017-04-13,1,Approved,590.26,525.33,64.92999999999995
581,P05232222001,2618,2017-12-19,0,Approved,1280.28,829.51,450.77
582,P00932221991,1224,2017-08-03,1,Approved,742.54,667.4,75.13999999999999
583,P00022222004,3053,2017-04-16,0,Approved,290.62,215.14,75.48000000000002
584,P04311221993,1019,2017-09-13,1,Cancelled,1151.96,649.49,502.47
585,P05631222015,1677,2017-03-22,0,Approved,183.86,137.9,45.96000000000001
586,P09551232003,1047,2017-04-14,1,Approved,569.56,528.43,41.129999999999995
587,P08252222002,1320,2017-08-14,0,Approved,1538.99,829.65,709.34
588,P04461222011,823,2017-08-30,1,Approved,1769.64,108.76,1660.88
589,P00722121991,854,2017-10-04,0,Approved,980.37,234.43,745.94
590,P00051231991,1141,2017-02-16,1,Approved,569.56,528.43,41.129999999999995
591,P08751321997,1574,2017-07-23,0,Approved,1179.0,707.4,471.6
592,P03151221992,132,2017-03-21,0,Approved,230.91,173.18,57.72999999999999
593,P02021212010,1399,2017-12-14,1,Approved,1775.81,1580.47,195.33999999999992
594,P00252112010,2118,2017-08-17,0,Approved,590.26,525.33,64.92999999999995
595,P08422221993,825,2017-01-12,0,Approved,290.62,215.14,75.48000000000002
596,P08642332003,1691,2017-02-01,0,Approved,774.53,464.72,309.80999999999995
597,P01251232015,345,2017-08-13,0,Approved,1765.3,709.48,1055.82
598,P01541122005,1665,2017-01-03,1,Approved,958.74,748.9,209.84000000000003
599,P04522122004,1059,2017-12-08,1,Approved,980.37,234.43,745.94
600,P00041122005,964,2017-06-24,0,Approved,363.01,290.41,72.59999999999997
601,P07662111994,1466,2017-11-27,1,Approved,1172.78,1043.77,129.01
602,P08964232003,3477,2017-08-23,1,Approved,1362.99,57.74,1305.25
603,P05212232011,3318,2017-05-12,1,Approved,1777.8,820.78,957.02
604,P09662111991,2490,2017-03-04,1,Approved,1172.78,1043.77,129.01
605,P00031322011,3023,2017-03-23,0,Approved,227.88,136.73,91.15
606,P07021321999,2878,2017-12-30,0,Approved,495.72,297.43,198.29000000000002
607,P04861222014,2754,2017-05-28,1,Approved,1762.96,950.52,812.44
608,P06561222015,266,2017-09-14,0,Approved,1807.45,778.69,1028.76
609,P07461222000,1409,2017-03-29,0,Approved,1228.07,400.91,827.1599999999999
610,P08561222000,3482,2017-10-20,0,Approved,752.64,205.36,547.28
611,P08561222000,368,2017-12-06,1,Approved,1228.07,400.91,827.1599999999999
612,P00211222012,3275,2017-07-20,0,Approved,71.49,53.62,17.869999999999997
613,P09161122011,904,2017-03-03,0,Approved,642.31,513.85,128.45999999999992
614,P02412232016,2536,2017-03-08,1,Approved,1777.8,820.78,957.02
615,P08141211998,375,2017-07-22,1,Approved,586.45,521.94,64.50999999999999
616,P00932221991,2694,2017-07-13,1,Approved,742.54,667.4,75.13999999999999
617,P01261221996,3285,2017-08-12,0,Approved,1231.15,161.6,1069.5500000000002
618,P07914232010,3016,2017-06-27,1,Approved,2083.94,675.03,1408.91
619,P01251232004,3493,2017-03-16,0,Approved,1765.3,709.48,1055.82
620,P08951232010,864,2017-06-22,0,Approved,1812.75,582.48,1230.27
621,P06211222012,2510,2017-03-27,0,Approved,478.16,298.72,179.44
622,P08964232005,3097,2017-10-14,0,Approved,1362.99,57.74,1305.25
623,P09451231994,2156,2017-03-01,0,Approved,1635.3,993.66,641.64
624,P00042222016,1600,2017-08-12,0,Approved,543.39,407.54,135.84999999999997
625,P08252222016,2033,2017-09-15,0,Approved,1538.99,829.65,709.34
